subject	item	VR	POL	res_log_RT
actual_2_s009	possibility	0.41222817522849	0.498266624645446	0.521482331218789
actual_2_s009	quantity	0.41222817522849	0.498266624645446	0.48228271521691
actual_2_s009	space	0.41222817522849	0.498266624645446	0.459974635760157
actual_2_s009	time	-0.58777182477151	0.498266624645446	0.819079989522963
actual_2_s009	possibility	0.41222817522849	-0.501733375354554	-0.176424723558569
actual_2_s009	quantity	0.41222817522849	-0.501733375354554	0.473684518952114
actual_2_s009	space	0.41222817522849	-0.501733375354554	0.679459595751887
actual_2_s009	time	0.41222817522849	-0.501733375354554	0.800307676261364
actual_2_s010	possibility	0.41222817522849	0.498266624645446	-0.162809428824905
actual_2_s010	quantity	-0.58777182477151	0.498266624645446	1.0997918645819
actual_2_s010	space	0.41222817522849	0.498266624645446	0.247068890234805
actual_2_s010	time	-0.58777182477151	0.498266624645446	0.143897902447117
actual_2_s010	possibility	0.41222817522849	-0.501733375354554	0.00196780975628741
actual_2_s010	quantity	0.41222817522849	-0.501733375354554	0.791787248169082
actual_2_s010	space	0.41222817522849	-0.501733375354554	1.11918388448633
actual_2_s010	time	0.41222817522849	-0.501733375354554	0.46929053106004
actual_2_s011	possibility	0.41222817522849	0.498266624645446	-0.155881973705296
actual_2_s011	quantity	-0.58777182477151	0.498266624645446	-0.12329044081994
actual_2_s011	space	0.41222817522849	0.498266624645446	0.240049576337526
actual_2_s011	time	0.41222817522849	0.498266624645446	0.30465073867905
actual_2_s011	possibility	0.41222817522849	-0.501733375354554	-0.10140516849637
actual_2_s011	quantity	-0.58777182477151	-0.501733375354554	0.963465696645027
actual_2_s011	space	-0.58777182477151	-0.501733375354554	0.485011259300681
actual_2_s011	time	-0.58777182477151	-0.501733375354554	-0.0310263891942268
actual_2_s012	possibility	0.41222817522849	0.498266624645446	-0.147937127298646
actual_2_s012	quantity	-0.58777182477151	0.498266624645446	0.67437325777014
actual_2_s012	space	0.41222817522849	0.498266624645446	-0.121255439323482
actual_2_s012	time	-0.58777182477151	0.498266624645446	0.524686243073228
actual_2_s012	possibility	0.41222817522849	-0.501733375354554	0.451741149827904
actual_2_s012	quantity	0.41222817522849	-0.501733375354554	1.58344961521923
actual_2_s012	space	-0.58777182477151	-0.501733375354554	0.543917719350043
actual_2_s012	time	-0.58777182477151	-0.501733375354554	1.1350395497618
actual_2_s013	possibility	0.41222817522849	0.498266624645446	-0.0934373867321066
actual_2_s013	quantity	-0.58777182477151	0.498266624645446	0.877717484274434
actual_2_s013	space	0.41222817522849	0.498266624645446	-0.172102083539656
actual_2_s013	time	-0.58777182477151	0.498266624645446	0.0741306434667655
actual_2_s013	possibility	0.41222817522849	-0.501733375354554	0.484952920728236
actual_2_s013	quantity	0.41222817522849	-0.501733375354554	-0.262904632237045
actual_2_s013	space	0.41222817522849	-0.501733375354554	1.13613388456676
actual_2_s013	time	0.41222817522849	-0.501733375354554	1.13516719928149
actual_2_s014	possibility	0.41222817522849	0.498266624645446	-0.639505804642744
actual_2_s014	quantity	0.41222817522849	0.498266624645446	0.12591517662989
actual_2_s014	space	0.41222817522849	0.498266624645446	0.0310255712783061
actual_2_s014	time	0.41222817522849	0.498266624645446	0.270998870196104
actual_2_s014	possibility	0.41222817522849	-0.501733375354554	-0.289831497764164
actual_2_s014	quantity	-0.58777182477151	-0.501733375354554	1.1911347069084
actual_2_s014	space	-0.58777182477151	-0.501733375354554	0.994877776187311
actual_2_s014	time	-0.58777182477151	-0.501733375354554	1.14828007275117
actual_2_s015	possibility	0.41222817522849	0.498266624645446	0.32362169711226
actual_2_s015	quantity	0.41222817522849	0.498266624645446	-0.165543193905832
actual_2_s015	space	0.41222817522849	0.498266624645446	-0.0711309004032064
actual_2_s015	time	0.41222817522849	0.498266624645446	-0.186423078728724
actual_2_s015	possibility	0.41222817522849	-0.501733375354554	0.282282920973867
actual_2_s015	quantity	0.41222817522849	-0.501733375354554	1.22092669319652
actual_2_s015	space	0.41222817522849	-0.501733375354554	1.19078542689376
actual_2_s015	time	0.41222817522849	-0.501733375354554	0.515509763791655
actual_2_s016	possibility	0.41222817522849	0.498266624645446	-0.173012712487381
actual_2_s016	quantity	-0.58777182477151	0.498266624645446	0.464119669756505
actual_2_s016	space	-0.58777182477151	0.498266624645446	0.285813819529517
actual_2_s016	time	-0.58777182477151	0.498266624645446	0.75814424784782
actual_2_s016	possibility	0.41222817522849	-0.501733375354554	-0.198682816647395
actual_2_s016	quantity	-0.58777182477151	-0.501733375354554	1.13007536899183
actual_2_s016	space	-0.58777182477151	-0.501733375354554	0.576665102614689
actual_2_s016	time	-0.58777182477151	-0.501733375354554	0.649754073342919
actual_2_s017	possibility	0.41222817522849	0.498266624645446	0.130147614495719
actual_2_s017	quantity	0.41222817522849	0.498266624645446	0.150025351633
actual_2_s017	space	0.41222817522849	0.498266624645446	0.0463033572377398
actual_2_s017	time	-0.58777182477151	0.498266624645446	0.0945776691294178
actual_2_s017	possibility	-0.58777182477151	-0.501733375354554	-0.149284375054605
actual_2_s017	quantity	-0.58777182477151	-0.501733375354554	0.421314629372453
actual_2_s017	space	0.41222817522849	-0.501733375354554	0.184406607532039
actual_2_s017	time	0.41222817522849	-0.501733375354554	0.0597219940662557
actual_2_s018	possibility	-0.58777182477151	0.498266624645446	-0.160705892878942
actual_2_s018	quantity	-0.58777182477151	0.498266624645446	0.58277870839778
actual_2_s018	space	0.41222817522849	0.498266624645446	-0.161554417715157
actual_2_s018	time	-0.58777182477151	0.498266624645446	0.582145286594669
actual_2_s018	possibility	-0.58777182477151	-0.501733375354554	-0.167140993904271
actual_2_s018	quantity	-0.58777182477151	-0.501733375354554	0.437694308792868
actual_2_s018	space	0.41222817522849	-0.501733375354554	-0.133257991367129
actual_2_s018	time	0.41222817522849	-0.501733375354554	1.07386309170761
actual_2_s019	possibility	0.41222817522849	0.498266624645446	-0.0634594470468883
actual_2_s019	quantity	0.41222817522849	0.498266624645446	0.781742893802972
actual_2_s019	space	0.41222817522849	0.498266624645446	-0.0317132652623879
actual_2_s019	time	-0.58777182477151	0.498266624645446	0.56775759478359
actual_2_s019	possibility	-0.58777182477151	-0.501733375354554	-0.25145940218097
actual_2_s019	quantity	-0.58777182477151	-0.501733375354554	1.25901604200623
actual_2_s019	space	0.41222817522849	-0.501733375354554	1.03079315765425
actual_2_s019	time	0.41222817522849	-0.501733375354554	1.06895966180331
actual_2_s020	possibility	0.41222817522849	0.498266624645446	0.535236544443072
actual_2_s020	quantity	0.41222817522849	0.498266624645446	0.255113841448802
actual_2_s020	space	0.41222817522849	0.498266624645446	0.411331160260237
actual_2_s020	time	-0.58777182477151	0.498266624645446	0.339305586498982
actual_2_s020	possibility	0.41222817522849	-0.501733375354554	0.129882342730227
actual_2_s020	quantity	0.41222817522849	-0.501733375354554	0.305173955309359
actual_2_s020	space	0.41222817522849	-0.501733375354554	0.124638329806388
actual_2_s020	time	0.41222817522849	-0.501733375354554	0.651401860515173
actual_2_s021	possibility	0.41222817522849	0.498266624645446	0.401348388039853
actual_2_s021	quantity	-0.58777182477151	0.498266624645446	0.983100994553972
actual_2_s021	space	0.41222817522849	0.498266624645446	0.993848232864204
actual_2_s021	time	0.41222817522849	0.498266624645446	1.38493065322934
actual_2_s021	possibility	0.41222817522849	-0.501733375354554	1.4937199679976
actual_2_s021	quantity	-0.58777182477151	-0.501733375354554	1.23433123076881
actual_2_s021	space	0.41222817522849	-0.501733375354554	1.59688484743273
actual_2_s021	time	0.41222817522849	-0.501733375354554	0.800123941152087
actual_2_s022	possibility	0.41222817522849	0.498266624645446	0.461345389291717
actual_2_s022	quantity	-0.58777182477151	0.498266624645446	0.777060180301381
actual_2_s022	space	0.41222817522849	0.498266624645446	0.462360995078587
actual_2_s022	time	-0.58777182477151	0.498266624645446	0.652955370528925
actual_2_s022	possibility	-0.58777182477151	-0.501733375354554	0.317886835605842
actual_2_s022	quantity	-0.58777182477151	-0.501733375354554	1.21184246380967
actual_2_s022	space	-0.58777182477151	-0.501733375354554	1.00563873310093
actual_2_s022	time	-0.58777182477151	-0.501733375354554	1.05940112517531
actual_2_s023	possibility	-0.58777182477151	0.498266624645446	0.352004231716895
actual_2_s023	quantity	-0.58777182477151	0.498266624645446	0.466510523747579
actual_2_s023	space	-0.58777182477151	0.498266624645446	1.15796026189804
actual_2_s023	time	-0.58777182477151	0.498266624645446	0.540529907893842
actual_2_s023	possibility	-0.58777182477151	-0.501733375354554	0.12010496838163
actual_2_s023	quantity	0.41222817522849	-0.501733375354554	1.27429929957441
actual_2_s023	space	-0.58777182477151	-0.501733375354554	1.01403585190205
actual_2_s023	time	0.41222817522849	-0.501733375354554	0.259070010091961
actual_2_s024	possibility	-0.58777182477151	0.498266624645446	-0.172503280386718
actual_2_s024	quantity	-0.58777182477151	0.498266624645446	0.551476660994986
actual_2_s024	space	0.41222817522849	0.498266624645446	0.482083473113346
actual_2_s024	time	-0.58777182477151	0.498266624645446	0.258932890380377
actual_2_s024	possibility	-0.58777182477151	-0.501733375354554	-0.0739111599816065
actual_2_s024	quantity	-0.58777182477151	-0.501733375354554	0.0337952430797133
actual_2_s024	space	-0.58777182477151	-0.501733375354554	0.54881548948628
actual_2_s024	time	0.41222817522849	-0.501733375354554	-0.0236873993659827
actual_2_s025	possibility	0.41222817522849	0.498266624645446	-0.0487533381924514
actual_2_s025	quantity	-0.58777182477151	0.498266624645446	-0.204403192470972
actual_2_s025	space	0.41222817522849	0.498266624645446	-0.496139948029549
actual_2_s025	time	-0.58777182477151	0.498266624645446	-0.181070062805843
actual_2_s025	possibility	0.41222817522849	-0.501733375354554	0.859523422866112
actual_2_s025	quantity	-0.58777182477151	-0.501733375354554	1.38266231016647
actual_2_s025	space	0.41222817522849	-0.501733375354554	-1.00887203372826
actual_2_s025	time	0.41222817522849	-0.501733375354554	-0.388167299497888
actual_2_s026	possibility	0.41222817522849	0.498266624645446	0.383538123702443
actual_2_s026	quantity	-0.58777182477151	0.498266624645446	0.433685910894557
actual_2_s026	space	0.41222817522849	0.498266624645446	0.207377148243705
actual_2_s026	time	-0.58777182477151	0.498266624645446	0.111244611558752
actual_2_s026	possibility	-0.58777182477151	-0.501733375354554	0.12436622053776
actual_2_s026	quantity	0.41222817522849	-0.501733375354554	0.638807300274147
actual_2_s026	space	-0.58777182477151	-0.501733375354554	-0.319987925604435
actual_2_s026	time	-0.58777182477151	-0.501733375354554	0.015531816154704
actual_2_s029	possibility	0.41222817522849	0.498266624645446	0.313705810800296
actual_2_s029	quantity	0.41222817522849	0.498266624645446	1.33821692627433
actual_2_s029	space	0.41222817522849	0.498266624645446	-0.0402139740940566
actual_2_s029	time	-0.58777182477151	0.498266624645446	0.752267077047109
actual_2_s029	possibility	0.41222817522849	-0.501733375354554	-0.0531440242632604
actual_2_s029	quantity	0.41222817522849	-0.501733375354554	-0.355392736064543
actual_2_s029	space	0.41222817522849	-0.501733375354554	0.0362807281796744
actual_2_s029	time	-0.58777182477151	-0.501733375354554	0.75663858132713
actual_2_s030	possibility	-0.58777182477151	0.498266624645446	-0.197344004087195
actual_2_s030	quantity	-0.58777182477151	0.498266624645446	0.0196395443822439
actual_2_s030	space	-0.58777182477151	0.498266624645446	0.396558669961568
actual_2_s030	possibility	-0.58777182477151	-0.501733375354554	-0.0781749974304056
actual_2_s030	quantity	-0.58777182477151	-0.501733375354554	0.538403324082987
actual_2_s030	space	-0.58777182477151	-0.501733375354554	-0.129392998346573
actual_2_s030	time	-0.58777182477151	-0.501733375354554	0.182691886119689
actual_2_s031	possibility	0.41222817522849	0.498266624645446	-0.118825350738921
actual_2_s031	quantity	-0.58777182477151	0.498266624645446	-0.290503371048502
actual_2_s031	space	0.41222817522849	0.498266624645446	1.26574819508136
actual_2_s031	time	-0.58777182477151	0.498266624645446	0.20304505926326
actual_2_s031	possibility	0.41222817522849	-0.501733375354554	0.289257817708553
actual_2_s031	quantity	-0.58777182477151	-0.501733375354554	1.22180250835724
actual_2_s031	space	-0.58777182477151	-0.501733375354554	0.863233134435097
actual_2_s031	time	-0.58777182477151	-0.501733375354554	-0.232270710904944
actual_2_s032	possibility	0.41222817522849	0.498266624645446	-0.115671551766547
actual_2_s032	quantity	-0.58777182477151	0.498266624645446	0.772286179039592
actual_2_s032	space	0.41222817522849	0.498266624645446	0.496199167088998
actual_2_s032	time	0.41222817522849	0.498266624645446	1.06963318205051
actual_2_s032	possibility	0.41222817522849	-0.501733375354554	0.0524796464118484
actual_2_s032	quantity	0.41222817522849	-0.501733375354554	0.713136646186352
actual_2_s032	space	0.41222817522849	-0.501733375354554	0.231213716005665
actual_2_s032	time	0.41222817522849	-0.501733375354554	0.0459526783488062
actual_2_s033	possibility	-0.58777182477151	0.498266624645446	0.383852929576958
actual_2_s033	quantity	-0.58777182477151	0.498266624645446	-0.48620794763154
actual_2_s033	space	0.41222817522849	0.498266624645446	0.831741287722228
actual_2_s033	time	-0.58777182477151	0.498266624645446	0.920596496017049
actual_2_s033	possibility	-0.58777182477151	-0.501733375354554	0.280435984625467
actual_2_s033	quantity	-0.58777182477151	-0.501733375354554	-0.62550975349097
actual_2_s033	space	-0.58777182477151	-0.501733375354554	0.0379425261568835
actual_2_s033	time	-0.58777182477151	-0.501733375354554	0.535473039543442
actual_2_s034	possibility	0.41222817522849	0.498266624645446	0.641767163011663
actual_2_s034	quantity	0.41222817522849	0.498266624645446	-0.32896641828913
actual_2_s034	space	0.41222817522849	0.498266624645446	-0.0531231321663475
actual_2_s034	time	0.41222817522849	0.498266624645446	0.0413213470523308
actual_2_s034	possibility	0.41222817522849	-0.501733375354554	0.299346690484375
actual_2_s034	quantity	0.41222817522849	-0.501733375354554	0.977859727697894
actual_2_s034	space	0.41222817522849	-0.501733375354554	0.645123565738209
actual_2_s034	time	0.41222817522849	-0.501733375354554	0.0439090618114841
actual_2_s035	possibility	-0.58777182477151	0.498266624645446	-0.0703482461831628
actual_2_s035	quantity	-0.58777182477151	0.498266624645446	0.180169822572068
actual_2_s035	space	-0.58777182477151	0.498266624645446	0.195410847521073
actual_2_s035	time	-0.58777182477151	0.498266624645446	-0.0441206618004513
actual_2_s035	possibility	-0.58777182477151	-0.501733375354554	0.298205413085311
actual_2_s035	space	-0.58777182477151	-0.501733375354554	0.986236043128168
actual_2_s035	time	-0.58777182477151	-0.501733375354554	0.0405070330633421
actual_2_s036	possibility	0.41222817522849	0.498266624645446	-0.441240662030763
actual_2_s036	quantity	0.41222817522849	0.498266624645446	0.338996097140858
actual_2_s036	space	0.41222817522849	0.498266624645446	0.710275335108542
actual_2_s036	time	-0.58777182477151	0.498266624645446	-0.220803477595487
actual_2_s036	possibility	0.41222817522849	-0.501733375354554	-0.091035270191095
actual_2_s036	quantity	-0.58777182477151	-0.501733375354554	1.27208183147964
actual_2_s036	space	-0.58777182477151	-0.501733375354554	0.491644741231375
actual_2_s036	time	0.41222817522849	-0.501733375354554	0.889753568861424
actual_2_s037	possibility	-0.58777182477151	0.498266624645446	0.60708337916154
actual_2_s037	quantity	-0.58777182477151	0.498266624645446	0.890157440542093
actual_2_s037	space	0.41222817522849	0.498266624645446	-0.198711092359333
actual_2_s037	time	-0.58777182477151	0.498266624645446	0.514822123922162
actual_2_s037	possibility	-0.58777182477151	-0.501733375354554	0.275634601264235
actual_2_s037	quantity	-0.58777182477151	-0.501733375354554	0.101624269672691
actual_2_s037	space	-0.58777182477151	-0.501733375354554	0.101413721535213
actual_2_s037	time	-0.58777182477151	-0.501733375354554	0.575180442816091
actual_2_s039	possibility	0.41222817522849	0.498266624645446	0.659047389752803
actual_2_s039	quantity	-0.58777182477151	0.498266624645446	0.324457707598024
actual_2_s039	space	0.41222817522849	0.498266624645446	1.1500466217831
actual_2_s039	time	-0.58777182477151	0.498266624645446	0.743226503525082
actual_2_s039	possibility	0.41222817522849	-0.501733375354554	-0.0897295647169418
actual_2_s039	quantity	-0.58777182477151	-0.501733375354554	0.784933689435771
actual_2_s039	space	-0.58777182477151	-0.501733375354554	0.96259737023651
actual_2_s039	time	-0.58777182477151	-0.501733375354554	0.205666493207913
actual_2_s040	possibility	0.41222817522849	0.498266624645446	-0.6617645368007
actual_2_s040	quantity	0.41222817522849	0.498266624645446	0.909409666256131
actual_2_s040	space	0.41222817522849	0.498266624645446	-0.245017832036438
actual_2_s040	time	0.41222817522849	0.498266624645446	0.195752825201054
actual_2_s040	possibility	0.41222817522849	-0.501733375354554	0.211465258055481
actual_2_s040	quantity	-0.58777182477151	-0.501733375354554	0.318992969165815
actual_2_s040	space	-0.58777182477151	-0.501733375354554	0.301822878302623
actual_2_s040	time	0.41222817522849	-0.501733375354554	-0.379060764658679
actual_2_s041	possibility	0.41222817522849	0.498266624645446	0.185199595908386
actual_2_s041	quantity	-0.58777182477151	0.498266624645446	0.800077272722069
actual_2_s041	space	0.41222817522849	0.498266624645446	0.193614997367045
actual_2_s041	time	-0.58777182477151	0.498266624645446	0.397295176456042
actual_2_s041	possibility	-0.58777182477151	-0.501733375354554	0.467929124489065
actual_2_s041	quantity	0.41222817522849	-0.501733375354554	2.08014540959986
actual_2_s041	space	-0.58777182477151	-0.501733375354554	0.669411427195266
actual_2_s041	time	0.41222817522849	-0.501733375354554	1.22749047839308
actual_2_s042	possibility	-0.58777182477151	0.498266624645446	0.0775874723698218
actual_2_s042	quantity	-0.58777182477151	0.498266624645446	0.261933539377991
actual_2_s042	space	0.41222817522849	0.498266624645446	0.0268996094923297
actual_2_s042	time	0.41222817522849	0.498266624645446	0.681122868763398
actual_2_s042	possibility	0.41222817522849	-0.501733375354554	0.239212678283954
actual_2_s042	quantity	0.41222817522849	-0.501733375354554	0.471575019334515
actual_2_s042	space	0.41222817522849	-0.501733375354554	0.117021933752126
actual_2_s042	time	0.41222817522849	-0.501733375354554	-0.128016761995296
actual_2_s043	possibility	0.41222817522849	0.498266624645446	-0.411115110987263
actual_2_s043	quantity	0.41222817522849	0.498266624645446	0.840569798158992
actual_2_s043	space	0.41222817522849	0.498266624645446	0.329271016162505
actual_2_s043	time	0.41222817522849	0.498266624645446	0.0652475659530785
actual_2_s043	possibility	0.41222817522849	-0.501733375354554	-0.142303394607348
actual_2_s043	quantity	0.41222817522849	-0.501733375354554	0.705534309548655
actual_2_s043	space	0.41222817522849	-0.501733375354554	-0.193557704075499
actual_2_s043	time	0.41222817522849	-0.501733375354554	-0.29360302737935
actual_2_s044	possibility	0.41222817522849	0.498266624645446	1.06096375155257
actual_2_s044	quantity	-0.58777182477151	0.498266624645446	0.328506592438323
actual_2_s044	space	0.41222817522849	0.498266624645446	0.822519443414348
actual_2_s044	time	-0.58777182477151	0.498266624645446	1.30416434083285
actual_2_s044	quantity	-0.58777182477151	-0.501733375354554	0.467375174341654
actual_2_s044	space	-0.58777182477151	-0.501733375354554	0.520770308008109
actual_2_s044	time	0.41222817522849	-0.501733375354554	0.503270083203375
actual_2_s045	possibility	-0.58777182477151	0.498266624645446	0.33755285407852
actual_2_s045	quantity	-0.58777182477151	0.498266624645446	0.133240723368258
actual_2_s045	space	0.41222817522849	0.498266624645446	1.10676749364636
actual_2_s045	time	-0.58777182477151	0.498266624645446	0.127495000225507
actual_2_s045	possibility	-0.58777182477151	-0.501733375354554	0.333676783859008
actual_2_s045	quantity	-0.58777182477151	-0.501733375354554	0.604156916074614
actual_2_s045	space	-0.58777182477151	-0.501733375354554	0.617504049354939
actual_2_s045	time	-0.58777182477151	-0.501733375354554	0.38913037406017
actual_2_s046	possibility	0.41222817522849	0.498266624645446	-0.378678860222013
actual_2_s046	quantity	0.41222817522849	0.498266624645446	0.269844178494157
actual_2_s046	space	0.41222817522849	0.498266624645446	-0.0419122469995221
actual_2_s046	time	-0.58777182477151	0.498266624645446	0.129928136210109
actual_2_s046	possibility	0.41222817522849	-0.501733375354554	-0.336591919258974
actual_2_s046	quantity	-0.58777182477151	-0.501733375354554	-0.130341657163719
actual_2_s046	space	0.41222817522849	-0.501733375354554	0.567378129663629
actual_2_s046	time	-0.58777182477151	-0.501733375354554	-0.116876713327597
actual_2_s047	possibility	0.41222817522849	0.498266624645446	-0.41833576597489
actual_2_s047	quantity	-0.58777182477151	0.498266624645446	0.312927637478785
actual_2_s047	space	0.41222817522849	0.498266624645446	0.152125866132919
actual_2_s047	time	0.41222817522849	0.498266624645446	0.145587762010178
actual_2_s047	possibility	-0.58777182477151	-0.501733375354554	0.541049984083941
actual_2_s047	quantity	0.41222817522849	-0.501733375354554	0.508963848077325
actual_2_s047	space	-0.58777182477151	-0.501733375354554	-0.264309671545707
actual_2_s047	time	-0.58777182477151	-0.501733375354554	0.388284595271673
actual_2_s048	possibility	0.41222817522849	0.498266624645446	-0.466002456687469
actual_2_s048	quantity	0.41222817522849	0.498266624645446	0.611765930352759
actual_2_s048	space	0.41222817522849	0.498266624645446	0.381778617003561
actual_2_s048	time	0.41222817522849	0.498266624645446	1.2450456200581
actual_2_s048	possibility	0.41222817522849	-0.501733375354554	0.497736693562346
actual_2_s048	quantity	0.41222817522849	-0.501733375354554	0.406040878731217
actual_2_s048	space	0.41222817522849	-0.501733375354554	-0.0630129639171431
actual_2_s048	time	0.41222817522849	-0.501733375354554	0.839975545770273
actual_2_s049	possibility	0.41222817522849	0.498266624645446	-0.436219454218612
actual_2_s049	quantity	0.41222817522849	0.498266624645446	0.732729515399792
actual_2_s049	space	0.41222817522849	0.498266624645446	-0.529476469852096
actual_2_s049	time	0.41222817522849	0.498266624645446	0.254348600889645
actual_2_s049	possibility	0.41222817522849	-0.501733375354554	0.036463020575499
actual_2_s049	quantity	0.41222817522849	-0.501733375354554	0.855035167547753
actual_2_s049	time	0.41222817522849	-0.501733375354554	0.182931353384541
actual_2_s050	possibility	-0.58777182477151	0.498266624645446	1.25862924596182
actual_2_s050	quantity	-0.58777182477151	0.498266624645446	0.572235992535528
actual_2_s050	space	0.41222817522849	0.498266624645446	0.685720503610517
actual_2_s050	time	-0.58777182477151	0.498266624645446	0.798938184970651
actual_2_s050	possibility	-0.58777182477151	-0.501733375354554	0.55151411151374
actual_2_s050	quantity	-0.58777182477151	-0.501733375354554	0.897572097765699
actual_2_s050	space	-0.58777182477151	-0.501733375354554	0.962295250116527
actual_2_s050	time	0.41222817522849	-0.501733375354554	1.17991534497808
actual_2_s051	possibility	0.41222817522849	0.498266624645446	-0.249840935395488
actual_2_s051	quantity	0.41222817522849	0.498266624645446	0.274386027692143
actual_2_s051	space	-0.58777182477151	0.498266624645446	-0.360782932357841
actual_2_s051	time	-0.58777182477151	0.498266624645446	0.764819441899117
actual_2_s051	possibility	0.41222817522849	-0.501733375354554	-0.344004857274084
actual_2_s051	quantity	0.41222817522849	-0.501733375354554	0.44411965984238
actual_2_s051	space	0.41222817522849	-0.501733375354554	0.333400173942493
actual_2_s051	time	0.41222817522849	-0.501733375354554	0.569707709605377
actual_2_s052	possibility	0.41222817522849	0.498266624645446	0.181545556901361
actual_2_s052	quantity	0.41222817522849	0.498266624645446	0.54148013055197
actual_2_s052	space	0.41222817522849	0.498266624645446	0.428981973244086
actual_2_s052	time	-0.58777182477151	0.498266624645446	0.0110575607475063
actual_2_s052	possibility	0.41222817522849	-0.501733375354554	0.112510768317199
